0.048345	0.103699	0.591451	
87656.343750	172031.171875	981183.750000	
95045.906250	171914.109375	980516.062500	
102419.757813	171787.765625	979795.437500	
109776.812500	171652.203125	979022.187500	
117115.796875	171507.484375	978196.812500	
124435.664063	171353.687500	977319.625000	
131735.328125	171190.875000	976391.000000	
-83710.703125	179253.031250	980235.125000	
-76309.132813	179359.890625	980819.500000	
-68894.867188	179456.984375	981350.437500	
-61469.238281	179544.218750	981827.562500	
-54033.328125	179621.625000	982250.750000	
-46588.464844	179689.078125	982619.625000	
-39135.785156	179746.593750	982934.187500	
-0.019264	0.109342	0.597930	
-0.014616	0.108556	0.593630	
-0.010058	0.108039	0.590803	
-0.005557	0.107812	0.589564	
-0.001076	0.107586	0.588329	
0.003386	0.107361	0.587100	
0.007830	0.107138	0.585876	
0.012256	0.106915	0.584657	
0.016663	0.106693	0.583443	
0.021052	0.106472	0.582235	
0.025522	0.106668	0.583308	
0.030017	0.106895	0.584550	
0.034532	0.107123	0.585797	
0.039066	0.107352	0.587050	
0.043799	0.108027	0.590741	
80148.101563	179305.703125	980523.187500	
87542.656250	179193.781250	979911.125000	
94922.796875	179072.140625	979246.000000	
102287.296875	178940.906250	978528.312500	
109635.046875	178800.031250	977758.000000	
116964.828125	178649.687500	976935.812500	
124275.531250	178489.875000	976061.937500	
131566.125000	178320.734375	975137.000000	
-83597.781250	186389.390625	978912.875000	
-76206.070313	186500.203125	979494.937500	
-68801.734375	186600.875000	980023.687500	
-61386.050781	186691.359375	980498.875000	
-53960.140625	186771.593750	980920.312500	
-46525.316406	186841.562500	981287.750000	
-39082.707031	186901.218750	981601.000000	
-31633.634766	186950.484375	981859.875000	
-24179.292969	186989.421875	982064.375000	
-16720.857422	187017.968750	982214.125000	
-0.005591	0.112925	0.593077	
-0.001083	0.112687	0.591828	
0.003406	0.112450	0.590584	
0.007877	0.112214	0.589346	
0.012328	0.111979	0.588112	
0.016761	0.111745	0.586884	
0.021176	0.111512	0.585661	
0.025676	0.111734	0.586825	
0.030199	0.111973	0.588082	
0.034838	0.112527	0.590991	
0.039553	0.113170	0.594369	
72642.015625	186549.953125	979756.250000	
80039.929688	186444.015625	979199.812500	
87424.640625	186327.953125	978590.312500	
94795.015625	186201.812500	977927.812500	
102149.789063	186065.687500	977212.875000	
109487.906250	185919.609375	976445.750000	
116808.101563	185763.687500	975626.812500	
124109.312500	185597.984375	974756.500000	
131390.500000	185422.562500	973835.250000	
-83480.789063	193496.421875	977542.937500	
-76099.289063	193611.125000	978122.500000	
-68705.226563	193715.359375	978649.062500	
-61299.871094	193809.046875	979122.312500	
-53884.316406	193892.093750	979541.875000	
-46459.890625	193964.515625	979907.750000	
-39027.707031	194026.250000	980219.687500	
-31589.101563	194077.296875	980477.562500	
-24145.236328	194117.593750	980681.125000	
-16697.298828	194147.125000	980830.312500	
-9246.635742	194165.906250	980925.125000	
-1794.376831	194173.890625	980965.562500	
5658.124023	194171.093750	980951.437500	
13109.682617	194157.515625	980882.812500	
20559.115234	194133.156250	980759.812500	
28005.066406	194098.031250	980582.312500	
35446.417969	194052.156250	980350.625000	
42881.816406	193995.578125	980064.687500	
50310.105469	193928.296875	979724.875000	
57730.105469	193850.359375	979331.062500	
65140.492188	193761.781250	978883.500000	
72540.171875	193662.625000	978382.625000	
79927.843750	193552.968750	977828.625000	
87302.375000	193432.812500	977221.625000	
94662.632813	193302.250000	976562.000000	
102007.335938	193161.328125	975850.062500	
109335.453125	193010.109375	975086.062500	
116645.726563	192848.687500	974270.562500	
123937.101563	192677.125000	973403.937500	
131208.500000	192495.515625	972486.375000	
-83359.781250	200573.062500	976125.812500	
-75988.851563	200691.625000	976702.875000	
-68605.398438	200799.359375	977227.125000	
-61210.714844	200896.140625	977698.250000	
-53805.882813	200982.015625	978116.125000	
-46392.214844	201056.859375	978480.312500	
-38970.820313	201120.656250	978790.875000	
-31543.031250	201173.406250	979047.625000	
-24110.009766	201215.078125	979250.312500	
-16672.929688	201245.593750	979398.875000	
-9233.138672	201265.000000	979493.312500	
-1791.757324	201273.250000	979533.437500	
5649.864258	201270.359375	979519.375000	
13090.547852	201256.312500	979451.125000	
20529.115234	201231.171875	979328.625000	
27964.214844	201194.859375	979151.875000	
35394.738281	201147.468750	978921.375000	
42819.332031	201088.968750	978636.625000	
50236.847656	201019.437500	978298.250000	
57646.109375	200938.859375	977906.187500	
65045.812500	200847.343750	977460.750000	
72434.843750	200744.875000	976962.000000	
79811.906250	200631.500000	976410.250000	
87175.898438	200507.312500	975805.875000	
94525.664063	200372.359375	975149.125000	
101859.960938	200226.687500	974440.187500	
109177.742188	200070.390625	973679.625000	
116477.757813	199903.562500	972867.687500	
123758.953125	199726.250000	972004.750000	
131020.265625	199538.546875	971091.125000	
-83234.789063	207618.484375	974662.250000	
-75874.781250	207740.875000	975236.687500	
-68502.304688	207852.046875	975758.687500	
-61118.648438	207951.953125	976227.625000	
-53724.882813	208040.562500	976643.625000	
-46322.324219	208117.812500	977006.250000	
-38912.074219	208183.656250	977315.437500	
-31495.451172	208238.078125	977570.875000	
-24073.628906	208281.062500	977772.625000	
-16647.765625	208312.593750	977920.625000	
-9219.199219	208332.593750	978014.562500	
-1789.052124	208341.125000	978054.562500	
5641.334473	208338.125000	978040.562500	
13070.787109	208323.656250	977972.625000	
20498.132813	208297.671875	977850.625000	
27922.029297	208260.203125	977674.812500	
35341.363281	208211.281250	977445.125000	
42754.804688	208150.953125	977161.812500	
50161.191406	208079.171875	976824.937500	
57559.363281	207996.031250	976434.562500	
64948.015625	207901.578125	975991.187500	
72326.046875	207795.812500	975494.625000	
79692.179688	207678.828125	974945.437500	
87045.273438	207550.656250	974343.750000	
94384.234375	207411.390625	973690.000000	
101707.773438	207261.062500	972984.250000	
109014.867188	207099.750000	972227.062500	
116304.273438	206927.546875	971418.625000	
123574.960938	206744.562500	970559.687500	
130825.835938	206550.843750	969650.062500	
