Waypoint,j0,j1,j2,j3,j4,j5
70,1.47081,-1.76135,2.30538,-3.68563,-1.52469,0.785396
71,1.49669,-1.7643,2.30767,-3.68497,-1.5673,0.785394
72,1.52258,-1.76725,2.30996,-3.68431,-1.60991,0.785391
73,1.53887,-1.7691,2.31141,-3.68389,-1.63673,0.78539
74,1.56958,-1.76982,2.31198,-3.68375,-1.68628,0.78539
75,1.60117,-1.76926,2.31159,-3.68393,-1.73683,0.78539
76,1.63352,-1.7674,2.31023,-3.68443,-1.78826,0.785389
77,1.66649,-1.76425,2.30789,-3.68524,-1.84043,0.785389
78,1.69994,-1.75979,2.30455,-3.68635,-1.8932,0.785389
79,1.73372,-1.75406,2.3002,-3.68773,-1.94642,0.785389
80,1.76766,-1.74708,2.29484,-3.68935,-1.99992,0.785389
81,1.80162,-1.73889,2.28846,-3.69117,-2.05356,0.785389
82,1.83535,-1.72955,2.28106,-3.69311,-2.1071,0.785391
83,1.8673,-1.71972,2.27255,-3.69447,-2.15898,0.78489
