Waypoint,j0,j1,j2,j3,j4,j5
75,1.42641,-0.790917,1.52406,-3.12667,-3.14228,1.53347
76,1.42637,-0.798986,1.53222,-3.09059,-3.14223,1.56964
77,1.42667,-0.807441,1.54083,-3.05501,-3.14184,1.60537
78,1.42666,-0.815091,1.54783,-3.01986,-3.14183,1.63987
79,1.42665,-0.822667,1.55442,-2.98454,-3.14181,1.6742
80,1.42664,-0.830163,1.56059,-2.94906,-3.14179,1.70835
81,1.42663,-0.837569,1.56635,-2.91343,-3.14178,1.74234
82,1.42662,-0.844877,1.57168,-2.87764,-3.14176,1.77616
83,1.42661,-0.852079,1.5766,-2.8417,-3.14175,1.80981
84,1.4266,-0.859167,1.5811,-2.80562,-3.14174,1.8433
85,1.4266,-0.866134,1.58519,-2.76941,-3.14173,1.87664
86,1.42659,-0.87297,1.58886,-2.73306,-3.14172,1.90981
87,1.42658,-0.879669,1.59211,-2.6966,-3.1417,1.94284
88,1.42658,-0.886222,1.59496,-2.66002,-3.14169,1.97571
89,1.42657,-0.892623,1.5974,-2.62333,-3.14168,2.00844
90,1.42657,-0.898864,1.59944,-2.58654,-3.14168,2.04102
91,1.42657,-0.904938,1.60107,-2.54966,-3.14167,2.07346
92,1.42656,-0.910838,1.6023,-2.51268,-3.14166,2.10577
93,1.42656,-0.916558,1.60314,-2.47563,-3.14165,2.13794
94,1.42656,-0.922091,1.60359,-2.4385,-3.14164,2.16999
95,1.42656,-0.927431,1.60365,-2.4013,-3.14163,2.20191
96,1.42655,-0.932573,1.60333,-2.36405,-3.14162,2.2337
97,1.42655,-0.93751,1.60263,-2.32674,-3.14162,2.26538
98,1.42655,-0.942238,1.60156,-2.28938,-3.14161,2.29694
99,1.42655,-0.946752,1.60013,-2.25198,-3.1416,2.32838
100,1.42655,-0.951047,1.59833,-2.21455,-3.14159,2.35972
101,1.42655,-0.958963,1.59366,-2.13961,-3.14158,2.42208
102,1.42655,-0.965956,1.58761,-2.0646,-3.14156,2.48405
103,1.42656,-0.971999,1.58023,-1.98958,-3.14155,2.54564
104,1.42656,-0.977073,1.57156,-1.9146,-3.14153,2.60688
105,1.42657,-0.981163,1.56165,-1.83968,-3.14151,2.6678
106,1.42658,-0.984258,1.55056,-1.76488,-3.1415,2.72841
107,1.42659,-0.986354,1.53834,-1.69023,-3.14148,2.78874
108,1.4266,-0.98745,1.52503,-1.61576,-3.14146,2.84882
109,1.42661,-0.987551,1.5107,-1.54149,-3.14143,2.90865
110,1.42663,-0.986665,1.4954,-1.46746,-3.14141,2.96826
111,1.42664,-0.984805,1.47917,-1.39369,-3.14138,3.02766
112,1.42666,-0.981987,1.46208,-1.3202,-3.14135,3.08688
113,1.42669,-0.978229,1.44418,-1.24701,-3.14132,3.14593
114,1.42671,-0.973555,1.42552,-1.17412,-3.14129,3.20483
115,1.42674,-0.96799,1.40614,-1.10155,-3.14125,3.2636
116,1.42677,-0.961559,1.38612,-1.0293,-3.14121,3.32225
117,1.42681,-0.954293,1.36549,-0.957388,-3.14116,3.3808
118,1.42685,-0.946222,1.3443,-0.885805,-3.14111,3.43926
119,1.42689,-0.937379,1.32261,-0.814551,-3.14106,3.49767
120,1.42694,-0.927796,1.30047,-0.743622,-3.141,3.55605
121,1.42707,-0.916899,1.27692,-0.673832,-3.13998,3.61318
122,1.42732,-0.905432,1.2532,-0.605249,-3.13878,3.66951
123,1.42748,-0.894404,1.23105,-0.538669,-3.13858,3.72497
124,1.42616,-0.893185,1.22758,-0.502689,-3.14541,3.75869
125,1.42759,-0.877157,1.19788,-0.438238,-3.13872,3.80948
126,1.42937,-0.861406,1.16947,-0.381229,-3.13141,3.85383
127,1.42949,-0.850825,1.15052,-0.326783,-3.13125,3.8999
128,1.43764,-0.818301,1.09334,-0.283142,-3.09671,3.91966
