Waypoint,j0,j1,j2,j3,j4,j5
38,-3.63276,-2.01687,2.54104,-3.66572,-2.01137,-5.4977
39,-3.59276,-2.00468,2.53536,-3.67223,-2.06467,-5.4977
40,-3.55292,-1.99152,2.52906,-3.67908,-2.11797,-5.49769
41,-3.51338,-1.97747,2.52215,-3.6862,-2.17114,-5.49768
42,-3.47428,-1.9626,2.51461,-3.69353,-2.22403,-5.49767
43,-3.43575,-1.94695,2.50645,-3.701,-2.27654,-5.49766
44,-3.39791,-1.93061,2.49764,-3.70852,-2.32856,-5.49765
45,-3.36082,-1.9136,2.48816,-3.71609,-2.38003,-5.4977
46,-3.32462,-1.89602,2.47804,-3.72353,-2.43082,-5.49769
47,-3.28935,-1.87791,2.46725,-3.73085,-2.48091,-5.49768
48,-3.25509,-1.85932,2.45579,-3.73796,-2.53022,-5.49767
49,-3.22191,-1.8403,2.44365,-3.74483,-2.5787,-5.49766
50,-3.18986,-1.82091,2.43083,-3.75138,-2.62628,-5.49765
51,-3.15899,-1.8012,2.41733,-3.75758,-2.67291,-5.49764
52,-3.12935,-1.78122,2.40317,-3.76338,-2.71854,-5.49762
53,-3.10098,-1.76104,2.38835,-3.76873,-2.76311,-5.4976
54,-3.07392,-1.74071,2.37291,-3.77358,-2.80656,-5.49758
55,-3.04823,-1.72033,2.35689,-3.77792,-2.84879,-5.49755
56,-3.02398,-1.7,2.34037,-3.78169,-2.88968,-5.49751
57,-3.00125,-1.67986,2.32348,-3.78489,-2.92901,-5.49746
58,-2.98019,-1.66015,2.30643,-3.78747,-2.96647,-5.49738
59,-2.94409,-1.62362,2.27346,-3.7907,-3.0334,-5.49705
60,-2.91861,-1.59553,2.24689,-3.79092,-3.08317,-5.49575
61,-2.90082,-1.58367,2.23461,-3.75122,-3.11914,-5.45647
62,-2.89451,-1.58828,2.23816,-3.69903,-3.13177,-5.40535
63,-2.89397,-1.58957,2.23922,-3.69074,-3.13285,-5.39729
64,-2.89296,-1.59692,2.24497,-3.65525,-3.13469,-5.36339
65,-2.89196,-1.60427,2.25072,-3.61975,-3.13652,-5.3295
66,-2.89188,-1.60483,2.25116,-3.61707,-3.13666,-5.32694
67,-2.89051,-1.61803,2.25995,-3.55029,-3.14073,-5.26455
68,-2.89032,-1.63276,2.26876,-3.48064,-3.14325,-5.20082
69,-2.8906,-1.64982,2.27836,-3.41212,-3.14295,-5.13978
70,-2.89083,-1.66726,2.28691,-3.34249,-3.14271,-5.07903
71,-2.89102,-1.68497,2.29441,-3.27184,-3.14251,-5.01859
72,-2.89116,-1.70284,2.3008,-3.20027,-3.14236,-4.9585
73,-2.89128,-1.72077,2.30607,-3.12788,-3.14223,-4.89877
74,-2.89137,-1.73864,2.31022,-3.05475,-3.14213,-4.83937
75,-2.89144,-1.75636,2.31323,-2.98097,-3.14205,-4.78029
76,-2.8915,-1.77382,2.3151,-2.90659,-3.14198,-4.7215
77,-2.89155,-1.79092,2.31585,-2.83169,-3.14193,-4.66295
78,-2.89159,-1.80755,2.31547,-2.75632,-3.14188,-4.60459
79,-2.89163,-1.82363,2.31398,-2.68053,-3.14184,-4.54637
80,-2.89165,-1.83907,2.3114,-2.60438,-3.1418,-4.48824
81,-2.89168,-1.85376,2.30775,-2.52792,-3.14177,-4.43013
82,-2.8917,-1.86764,2.30303,-2.4512,-3.14174,-4.372
83,-2.89171,-1.88061,2.29728,-2.37426,-3.14172,-4.31379
84,-2.89172,-1.89262,2.29052,-2.29717,-3.1417,-4.25546
85,-2.89174,-1.90359,2.28278,-2.21996,-3.14168,-4.19696
86,-2.89174,-1.91346,2.27409,-2.14269,-3.14166,-4.13825
87,-2.89175,-1.91796,2.2694,-2.10404,-3.14165,-4.1088
88,-2.89175,-1.92218,2.26448,-2.0654,-3.14164,-4.07929
89,-2.89175,-1.92609,2.25934,-2.02677,-3.14163,-4.04972
90,-2.89175,-1.9297,2.25399,-1.98816,-3.14162,-4.02006
91,-2.89175,-1.93301,2.24843,-1.94957,-3.14161,-3.99034
92,-2.89176,-1.936,2.24266,-1.911,-3.1416,-3.96053
93,-2.89176,-1.93868,2.23669,-1.87247,-3.14159,-3.93065
94,-2.89176,-1.94104,2.23053,-1.83398,-3.14158,-3.90068
95,-2.89176,-1.94308,2.22418,-1.79553,-3.14158,-3.87062
96,-2.89175,-1.9448,2.21765,-1.75714,-3.14157,-3.84048
97,-2.89175,-1.9462,2.21095,-1.71881,-3.14156,-3.81025
98,-2.89175,-1.94728,2.20408,-1.68053,-3.14155,-3.77993
99,-2.89175,-1.94804,2.19704,-1.64233,-3.14154,-3.74952
100,-2.89174,-1.94848,2.18985,-1.6042,-3.14153,-3.71902
101,-2.89174,-1.9486,2.18251,-1.56615,-3.14152,-3.68843
102,-2.89174,-1.9484,2.17503,-1.52818,-3.14151,-3.65775
103,-2.89173,-1.94789,2.16742,-1.4903,-3.1415,-3.62697
104,-2.89173,-1.94707,2.15968,-1.45251,-3.14149,-3.5961
105,-2.89172,-1.94594,2.15182,-1.41482,-3.14147,-3.56514
106,-2.89171,-1.9445,2.14385,-1.37724,-3.14146,-3.53408
107,-2.8917,-1.94276,2.13578,-1.33975,-3.14145,-3.50294
108,-2.89169,-1.94073,2.12761,-1.30238,-3.14143,-3.4717
109,-2.89168,-1.93841,2.11935,-1.26512,-3.14142,-3.44037
110,-2.89167,-1.9358,2.11102,-1.22797,-3.1414,-3.40895
111,-2.89166,-1.93291,2.10261,-1.19095,-3.14139,-3.37744
112,-2.89165,-1.92975,2.09414,-1.15404,-3.14137,-3.34584
113,-2.89163,-1.92632,2.08562,-1.11726,-3.14135,-3.31415
114,-2.89161,-1.92262,2.07705,-1.08061,-3.14133,-3.28238
115,-2.89159,-1.91868,2.06844,-1.04409,-3.14131,-3.25052
116,-2.89117,-1.91491,2.06007,-1.00744,-3.14138,-3.21847
117,-2.89115,-1.91047,2.05139,-0.971079,-3.14136,-3.18635
118,-2.89076,-1.90619,2.04295,-0.934571,-3.14146,-3.154
119,-2.89075,-1.90126,2.03422,-0.898341,-3.14145,-3.12158
120,-2.8904,-1.8965,2.02574,-0.861931,-3.14157,-3.08889
121,-2.89039,-1.89111,2.01698,-0.825776,-3.14157,-3.0561
122,-2.89007,-1.8859,2.00849,-0.789381,-3.14173,-3.02299
123,-2.88979,-1.88041,1.99993,-0.75283,-3.14191,-2.9895
124,-2.88982,-1.87431,1.99112,-0.716443,-3.14194,-2.95584
125,-2.88958,-1.86839,1.98257,-0.679639,-3.1422,-2.92166
126,-2.88964,-1.86182,1.97372,-0.642911,-3.14227,-2.88721
127,-2.88971,-1.85532,1.96538,-0.607711,-3.14232,-2.85385
128,-2.88979,-1.84865,1.95697,-0.572484,-3.14241,-2.82036
129,-2.88989,-1.8418,1.9486,-0.537256,-3.14251,-2.78665
130,-2.88999,-1.83478,1.9403,-0.502024,-3.14262,-2.7527
131,-2.89011,-1.8276,1.93207,-0.466791,-3.14275,-2.71852
132,-2.89025,-1.82027,1.92392,-0.431565,-3.1429,-2.68412
133,-2.89041,-1.81281,1.91586,-0.396364,-3.14306,-2.64951
134,-2.89058,-1.80522,1.90793,-0.361219,-3.14325,-2.61471
135,-2.89077,-1.79753,1.90012,-0.326182,-3.14345,-2.57978
136,-2.89098,-1.78975,1.89248,-0.291331,-3.14366,-2.5448
137,-2.89118,-1.78193,1.88502,-0.256776,-3.14388,-2.50988
138,-2.89137,-1.7741,1.87779,-0.222654,-3.14408,-2.47516
139,-2.89153,-1.7663,1.87081,-0.18912,-3.14426,-2.4408
140,-2.89172,-1.75096,1.85773,-0.124378,-3.14445,-2.3738
141,-2.89167,-1.73614,1.84587,-0.0631542,-3.14441,-2.30961
142,-2.87368,-1.72116,1.83297,-0.109999,-3.1051,-2.35439
143,-2.85697,-1.69609,1.81177,-0.115661,-3.06686,-2.35618
144,-2.84167,-1.67041,1.78924,-0.11881,-3.02983,-2.35618
145,-2.82764,-1.64454,1.76581,-0.121263,-2.99386,-2.35619
146,-2.81669,-1.61891,1.74081,-0.121887,-2.96073,-2.35618
147,-2.80327,-1.59251,1.71649,-0.123977,-2.92514,-2.35619
148,-2.79336,-1.56668,1.69055,-0.123845,-2.89255,-2.35617
149,-2.78444,-1.54345,1.66722,-0.123725,-2.86323,-2.35616
