Waypoint,j0,j1,j2,j3,j4,j5
119,1.51654,-0.750365,0.73026,0.0105735,0.0623373,-2.34666
120,1.51087,-0.777431,0.778496,-0.00883551,0.0749335,-2.34842
121,1.50521,-0.803807,0.824968,-0.027707,0.0877305,-2.34964
122,1.49957,-0.829576,0.869856,-0.0459211,0.100735,-2.35054
123,1.49395,-0.854827,0.913339,-0.0634573,0.113952,-2.35123
124,1.48836,-0.879641,0.955582,-0.080331,0.127391,-2.35178
125,1.48281,-0.904092,0.996725,-0.0965694,0.141058,-2.35223
126,1.47729,-0.928243,1.03689,-0.112202,0.154961,-2.35261
127,1.47183,-0.952149,1.07617,-0.127256,0.169109,-2.35293
128,1.46642,-0.975861,1.11465,-0.141757,0.183512,-2.3532
129,1.46108,-0.999421,1.15242,-0.155723,0.198178,-2.35343
130,1.45322,-1.03456,1.20785,-0.175706,0.220697,-2.35373
131,1.44556,-1.06955,1.26196,-0.194564,0.243873,-2.35399
132,1.43815,-1.1045,1.31488,-0.21232,0.267753,-2.3542
133,1.43104,-1.1395,1.36673,-0.228981,0.292386,-2.35439
134,1.42428,-1.17461,1.41756,-0.244541,0.31783,-2.35455
135,1.41793,-1.2099,1.46745,-0.258981,0.344149,-2.35469
136,1.41207,-1.24545,1.51641,-0.272271,0.371418,-2.35482
137,1.40678,-1.28129,1.56448,-0.28437,0.399722,-2.35493
138,1.40215,-1.31749,1.61164,-0.295229,0.42916,-2.35504
139,1.3983,-1.35408,1.65789,-0.304788,0.459847,-2.35513
140,1.39536,-1.39108,1.70318,-0.312982,0.491913,-2.35522
141,1.39349,-1.42853,1.74747,-0.319738,0.525516,-2.3553
142,1.39286,-1.46642,1.79068,-0.324981,0.560835,-2.35538
143,1.39369,-1.50475,1.83274,-0.328636,0.598084,-2.35545
144,1.39624,-1.54347,1.87354,-0.330634,0.637513,-2.35552
145,1.4008,-1.58253,1.91294,-0.330914,0.67942,-2.35559
146,1.40772,-1.6218,1.9508,-0.329438,0.724154,-2.35565
147,1.41743,-1.66114,1.98696,-0.326197,0.772127,-2.35572
148,1.42569,-1.68728,2.01002,-0.323071,0.806144,-2.35576
149,1.43556,-1.71327,2.03218,-0.319201,0.841975,-2.3558
150,1.44724,-1.73898,2.05335,-0.314627,0.879799,-2.35584
151,1.46091,-1.76429,2.07348,-0.309406,0.91981,-2.35589
152,1.47679,-1.78906,2.09249,-0.303618,0.962217,-2.35593
153,1.49511,-1.81309,2.1103,-0.297363,1.00724,-2.35597
154,1.5161,-1.83618,2.12683,-0.290766,1.05511,-2.35601
155,1.53945,-1.85731,2.14157,-0.284042,1.10549,-2.35546
