Waypoint,j0,j1,j2,j3,j4,j5
40,1.3814,-0.555262,0.938085,-2.96407,-0.000690992,0.225054
41,1.3816,-0.564777,0.953041,-2.93385,-0.000431377,0.189387
42,1.3818,-0.57321,0.96313,-2.90022,-0.000403447,0.154103
43,1.382,-0.582592,0.977503,-2.8696,-0.000171381,0.118495
44,1.38227,-0.590351,0.985448,-2.83497,-0.000158217,0.0836826
45,1.38248,-0.599581,0.999211,-2.80396,5.29679e-05,0.0481373
46,1.38258,-0.607093,1.00591,-2.76878,-3.91116e-05,0.0137678
47,1.38277,-0.616192,1.01912,-2.73741,0.000147827,-0.0217091
48,1.38278,-0.624455,1.02861,-2.70392,0.00013799,-0.0564298
49,1.38314,-0.631919,1.03634,-2.66961,0.000233118,-0.0910068
50,1.38315,-0.63978,1.0446,-2.63551,0.000217247,-0.125504
51,1.38316,-0.647428,1.05223,-2.60114,0.000202127,-0.159865
52,1.38317,-0.654858,1.05926,-2.56651,0.000187712,-0.194086
53,1.38317,-0.662064,1.06567,-2.53164,0.000173954,-0.228163
54,1.38318,-0.669042,1.07148,-2.49654,0.000160809,-0.262093
55,1.38319,-0.675788,1.07669,-2.46122,0.000148229,-0.295873
56,1.38319,-0.682296,1.08131,-2.42571,0.000136165,-0.329501
57,1.3832,-0.688626,1.08546,-2.39004,0.000124241,-0.362986
58,1.38044,-0.702938,1.09875,-2.33171,-0.00023395,-0.420306
59,1.38364,-0.703985,1.09248,-2.29037,0.000140389,-0.45431
60,1.38365,-0.713034,1.0954,-2.22728,0.000115337,-0.511273
61,1.38287,-0.722495,1.09892,-2.1648,3.46878e-05,-0.567816
62,1.38287,-0.72989,1.09863,-2.10165,2.58393e-05,-0.623286
63,1.38209,-0.737698,1.09895,-2.03861,-1.04757e-05,-0.678827
64,1.38209,-0.743421,1.09566,-1.97547,-5.53841e-06,-0.732967
65,1.38209,-0.748334,1.09094,-1.91204,-6.66849e-07,-0.786757
66,1.3813,-0.753632,1.08689,-1.84874,1.55952e-05,-0.840718
67,1.38131,-0.756859,1.07947,-1.78555,3.31045e-05,-0.893257
68,1.38131,-0.759262,1.07074,-1.72223,5.07498e-05,-0.945441
69,1.38131,-0.76082,1.06069,-1.65881,6.84568e-05,-0.997254
70,1.38055,-0.762782,1.0516,-1.59594,0.000150041,-1.04907
71,1.38056,-0.762697,1.03927,-1.53316,0.000182086,-1.09961
72,1.38057,-0.761795,1.0258,-1.47042,0.000215166,-1.14978
73,1.38058,-0.76008,1.01121,-1.40776,0.000249478,-1.19957
74,1.3806,-0.757556,0.995529,-1.3452,0.000285214,-1.24897
75,1.38062,-0.75423,0.978786,-1.28278,0.000322565,-1.29797
76,1.38064,-0.750108,0.961011,-1.22053,0.000361714,-1.34656
77,1.38066,-0.745199,0.942229,-1.15848,0.000402837,-1.39475
78,1.38069,-0.739513,0.922466,-1.09664,0.000446095,-1.4425
79,1.38072,-0.73306,0.901745,-1.03505,0.000491628,-1.48982
80,1.38075,-0.72585,0.880085,-0.973734,0.000539548,-1.53669
81,1.38078,-0.717896,0.857506,-0.912706,0.000589924,-1.5831
82,1.38082,-0.709209,0.834023,-0.851994,0.000642775,-1.62901
83,1.38086,-0.699799,0.809648,-0.791619,0.000698051,-1.67442
84,1.3809,-0.689678,0.784391,-0.731605,0.000755618,-1.7193
85,1.38094,-0.678856,0.758258,-0.671975,0.000815242,-1.76362
86,1.38099,-0.667343,0.731251,-0.612753,0.000876573,-1.80735
87,1.38099,-0.655738,0.704573,-0.553862,0.00107828,-1.85111
88,1.38443,-0.63704,0.666119,-0.507255,-0.00164582,-1.87793
89,1.38439,-0.62713,0.644243,-0.46464,-0.00170448,-1.90858
90,1.38435,-0.617001,0.622183,-0.422922,-0.0017614,-1.93837
91,1.38431,-0.60668,0.599975,-0.382149,-0.00181625,-1.96726
92,1.38428,-0.596194,0.577654,-0.342367,-0.00186871,-1.99521
93,1.38424,-0.585571,0.555255,-0.303613,-0.00191859,-2.0222
94,1.3842,-0.574839,0.532816,-0.265927,-0.00196792,-2.04818
95,1.38425,-0.564107,0.510511,-0.229259,-0.00194004,-2.07328
96,1.38502,-0.54986,0.481901,-0.195642,-0.00324294,-2.09259
97,1.38493,-0.531842,0.444953,-0.139976,-0.00336135,-2.12933
98,1.38485,-0.513007,0.406591,-0.0852522,-0.00346446,-2.16453
99,1.38256,-0.509575,0.398797,-0.0484174,-0.000112156,-2.19699
100,1.38026,-0.506142,0.391002,-0.0115827,0.00324014,-2.22946
101,1.37922,-0.504594,0.387487,0.00502805,0.00475187,-2.2441
102,1.3719,-0.52089,0.418206,0.0518236,0.0172058,-2.30534
103,1.36456,-0.552326,0.478701,0.0536862,0.0297768,-2.33626
104,1.35709,-0.590142,0.550994,0.0303618,0.04236,-2.34742
105,1.34972,-0.623034,0.61298,0.0144937,0.0551637,-2.36064
106,1.34233,-0.658504,0.679235,-0.0160729,0.0680946,-2.36087
107,1.33492,-0.691938,0.740951,-0.0446389,0.0811901,-2.36058
108,1.32752,-0.723729,0.798956,-0.0712362,0.0944568,-2.3602
109,1.32011,-0.754219,0.853954,-0.0961183,0.107901,-2.35983
110,1.31271,-0.783672,0.90648,-0.11953,0.121528,-2.3595
111,1.30532,-0.812292,0.956944,-0.141671,0.135346,-2.3592
112,1.29795,-0.84024,1.00566,-0.1627,0.149359,-2.35895
113,1.2906,-0.867643,1.05287,-0.182739,0.163575,-2.35872
114,1.28328,-0.894605,1.09878,-0.201887,0.178003,-2.35852
115,1.27599,-0.921213,1.14354,-0.220219,0.192649,-2.35835
116,1.26875,-0.94754,1.18729,-0.237795,0.207522,-2.35819
117,1.26157,-0.97365,1.23012,-0.254661,0.222631,-2.35805
118,1.25444,-0.999597,1.27213,-0.270854,0.237988,-2.35793
119,1.24739,-1.02543,1.3134,-0.286401,0.253602,-2.35782
120,1.24043,-1.0512,1.35398,-0.301322,0.269485,-2.35772
121,1.23356,-1.07693,1.39393,-0.31563,0.285651,-2.35762
122,1.2268,-1.10268,1.43328,-0.329333,0.302115,-2.35754
123,1.22017,-1.12846,1.47209,-0.342433,0.318891,-2.35746
124,1.21369,-1.15432,1.51037,-0.354928,0.335998,-2.35739
125,1.20737,-1.18029,1.54815,-0.366812,0.353453,-2.35732
126,1.20124,-1.20639,1.58544,-0.378074,0.37128,-2.35726
127,1.19531,-1.23266,1.62227,-0.388699,0.389501,-2.3572
128,1.18963,-1.25911,1.65864,-0.398671,0.408143,-2.35715
129,1.1842,-1.28578,1.69455,-0.407965,0.427235,-2.35709
130,1.17908,-1.31269,1.73,-0.416559,0.446809,-2.35705
131,1.17429,-1.33987,1.76499,-0.424421,0.466904,-2.357
132,1.16988,-1.36734,1.79951,-0.431521,0.48756,-2.35696
133,1.16589,-1.39513,1.83355,-0.437823,0.508825,-2.35691
134,1.16239,-1.42324,1.86709,-0.443288,0.530751,-2.35687
135,1.15942,-1.45171,1.9001,-0.447875,0.5534,-2.35683
136,1.15707,-1.48055,1.93256,-0.451542,0.576839,-2.3568
137,1.15541,-1.50976,1.96443,-0.454242,0.601149,-2.35676
138,1.15452,-1.53936,1.99568,-0.455932,0.62642,-2.35672
139,1.15453,-1.56935,2.02627,-0.456565,0.652755,-2.35669
140,1.15575,-1.59957,2.05602,-0.456459,0.680496,-2.35619
