Waypoint,j0,j1,j2,j3,j4,j5
28,0.140725,-0.843882,1.2699,-2.69002,0.000216343,-0.0921902
29,0.140734,-0.850876,1.27544,-2.6549,0.000201841,-0.125856
30,0.140244,-0.858434,1.28176,-2.62009,6.99211e-05,-0.159432
31,0.140247,-0.86505,1.28629,-2.58479,6.49311e-05,-0.192639
32,0.140249,-0.871484,1.29033,-2.54934,6.05716e-05,-0.225703
33,0.139715,-0.884547,1.29827,-2.47851,-3.8658e-05,-0.291413
34,0.139712,-0.896032,1.303,-2.40682,-3.26882e-05,-0.356344
35,0.139154,-0.907477,1.30718,-2.33498,-9.04011e-05,-0.420911
36,0.139147,-0.917252,1.30824,-2.26256,-7.32687e-05,-0.484615
37,0.139141,-0.926132,1.30754,-2.1898,-5.71557e-05,-0.547795
38,0.139137,-0.934084,1.30512,-2.11677,-4.18407e-05,-0.61046
39,0.139135,-0.941082,1.30104,-2.04353,-2.71234e-05,-0.672619
40,0.139133,-0.947103,1.29533,-1.97014,-1.28208e-05,-0.734282
41,0.139133,-0.952129,1.28806,-1.89667,1.23683e-06,-0.795462
42,0.139133,-0.956146,1.27928,-1.82316,1.52093e-05,-0.856169
43,0.139135,-0.959146,1.26903,-1.74966,2.92498e-05,-0.916416
44,0.139138,-0.961124,1.25738,-1.67624,4.35076e-05,-0.976216
45,0.139142,-0.962079,1.24438,-1.60291,5.81307e-05,-1.03558
46,0.139148,-0.962016,1.23008,-1.52974,7.32683e-05,-1.09452
47,0.139154,-0.960939,1.21453,-1.45674,8.90724e-05,-1.15305
48,0.139162,-0.958861,1.19778,-1.38395,0.0001057,-1.21117
49,0.139171,-0.955793,1.1799,-1.31139,0.000123312,-1.26891
50,0.139181,-0.951751,1.16092,-1.2391,0.000142078,-1.32626
51,0.139193,-0.946753,1.14089,-1.16709,0.000162169,-1.38324
52,0.139207,-0.94082,1.11985,-1.09537,0.000183762,-1.43985
53,0.139222,-0.933971,1.09786,-1.02397,0.000207031,-1.49612
54,0.13924,-0.926229,1.07495,-0.952888,0.000232142,-1.55203
55,0.139259,-0.917619,1.05116,-0.882139,0.000259242,-1.6076
56,0.13928,-0.908164,1.02653,-0.811728,0.000288444,-1.66283
57,0.139303,-0.897888,1.00108,-0.74166,0.000319804,-1.71773
58,0.139328,-0.886815,0.974856,-0.671938,0.000353295,-1.7723
59,0.139355,-0.87497,0.947879,-0.602561,0.000388772,-1.82654
60,0.139384,-0.862376,0.920172,-0.533529,0.000425927,-1.88046
61,0.139413,-0.849056,0.891758,-0.464839,0.000464247,-1.93406
62,0.139404,-0.835809,0.863765,-0.396264,0.000455263,-1.98789
63,0.142187,-0.817845,0.829696,-0.345272,-0.00248997,-2.02274
64,0.140523,-0.81249,0.817802,-0.302519,-0.000649674,-2.05896
65,0.137392,-0.805871,0.802891,-0.239234,0.00347765,-2.11398
66,0.137683,-0.796,0.784395,-0.203117,0.00309634,-2.14147
67,0.137975,-0.78613,0.765899,-0.167,0.00271503,-2.16896
68,0.138267,-0.776259,0.747403,-0.130883,0.00233371,-2.19645
69,0.138558,-0.766388,0.728907,-0.0947659,0.0019524,-2.22395
70,0.136318,-0.765665,0.726797,-0.058934,0.00638235,-2.25839
71,0.134078,-0.764941,0.724686,-0.0231022,0.0108123,-2.29284
72,0.131839,-0.764217,0.722576,0.0127296,0.0152422,-2.32728
73,0.131525,-0.764116,0.72228,0.0177483,0.0158627,-2.33211
74,0.123599,-0.793968,0.775089,0.0100547,0.0311997,-2.34737
75,0.115692,-0.826006,0.831042,-0.00912247,0.0467621,-2.3521
76,0.107811,-0.857993,0.886114,-0.0308801,0.0625695,-2.35343
77,0.0999633,-0.889261,0.939154,-0.0519437,0.0786321,-2.35414
78,0.0946826,-0.911107,0.97544,-0.0744164,0.089447,-2.34576
