Waypoint,j0,j1,j2,j3,j4,j5
79,-0.129732,-0.997376,1.10564,-0.534962,-0.000468707,-1.92949
80,-0.129763,-0.988822,1.08775,-0.483774,-0.000497758,-1.97135
81,-0.13231,-0.984214,1.07685,-0.432028,0.00227617,-2.0168
82,-0.132161,-0.971578,1.05252,-0.366587,0.0024596,-2.07055
83,-0.13202,-0.958404,1.02784,-0.301187,0.00263377,-2.12444
84,-0.131892,-0.944676,1.00277,-0.235623,0.00278984,-2.17867
85,-0.131788,-0.930369,0.977272,-0.169673,0.00291762,-2.23342
86,-0.131846,-0.916152,0.953215,-0.10313,0.00287225,-2.29013
87,-0.123695,-0.884386,0.899078,-0.0836257,-0.0142124,-2.28726
88,-0.132565,-0.915287,0.951101,-0.0897589,0.00456139,-2.30225
89,-0.14098,-0.940847,0.993065,-0.0756852,0.023852,-2.33272
90,-0.149196,-0.970201,1.04031,-0.0748749,0.043431,-2.35142
91,-0.156645,-0.999993,1.08852,-0.0969103,0.0615685,-2.3478
92,-0.166714,-1.03971,1.15083,-0.116604,0.0872609,-2.35071
93,-0.176289,-1.07842,1.20951,-0.132346,0.11364,-2.35494
94,-0.183026,-1.1065,1.25172,-0.14625,0.13265,-2.35517
95,-0.190102,-1.13671,1.29631,-0.160454,0.153585,-2.35535
96,-0.195978,-1.16251,1.3337,-0.171936,0.171866,-2.35545
97,-0.202008,-1.18988,1.37264,-0.183427,0.191649,-2.35554
98,-0.208144,-1.2189,1.41313,-0.194825,0.213078,-2.35561
99,-0.214319,-1.24969,1.45515,-0.206006,0.236319,-2.35567
100,-0.220443,-1.28235,1.49867,-0.216821,0.261564,-2.35572
101,-0.226396,-1.31702,1.54364,-0.227095,0.289035,-2.35576
102,-0.230655,-1.3444,1.57827,-0.234321,0.311256,-2.35579
103,-0.234643,-1.37304,1.61363,-0.241024,0.335005,-2.35581
104,-0.238254,-1.40298,1.64965,-0.247088,0.360433,-2.35583
105,-0.241358,-1.43429,1.68626,-0.252385,0.387715,-2.35584
106,-0.243792,-1.46701,1.72337,-0.25677,0.417058,-2.35585
107,-0.245353,-1.50118,1.76086,-0.260085,0.448708,-2.35586
108,-0.245788,-1.53684,1.79858,-0.262159,0.482962,-2.35586
109,-0.24478,-1.574,1.83639,-0.262807,0.520183,-2.35586
110,-0.241929,-1.61264,1.87406,-0.261841,0.560818,-2.35586
111,-0.236725,-1.65271,1.91134,-0.259077,0.605421,-2.35585
112,-0.231635,-1.68014,1.93585,-0.256154,0.6377,-2.35584
113,-0.22498,-1.70809,1.95995,-0.252318,0.672301,-2.35582
114,-0.21648,-1.73646,1.98353,-0.247544,0.709518,-2.35581
115,-0.205809,-1.76513,2.00647,-0.241825,0.749698,-2.35579
116,-0.192577,-1.79394,2.02862,-0.235183,0.793247,-2.35576
117,-0.17666,-1.82132,2.04913,-0.227808,0.840278,-2.35619
