Waypoint,j0,j1,j2,j3,j4,j5
54,0.211163,-1.03264,1.74414,-2.1667,1.71426e-05,-0.900997
55,0.211164,-1.03653,1.74092,-2.128,2.20717e-05,-0.932582
56,0.211165,-1.04018,1.73738,-2.0893,2.70678e-05,-0.964096
57,0.211167,-1.04358,1.73351,-2.05059,3.21487e-05,-0.995542
58,0.211168,-1.04672,1.72933,-2.01188,3.73327e-05,-1.02692
59,0.21117,-1.04961,1.72484,-1.97318,4.26385e-05,-1.05824
60,0.211172,-1.05224,1.72004,-1.93449,4.80852e-05,-1.0895
61,0.211175,-1.05461,1.71495,-1.89583,5.36929e-05,-1.1207
62,0.211178,-1.05672,1.70957,-1.85719,5.94824e-05,-1.15185
63,0.211181,-1.05856,1.7039,-1.81859,6.54754e-05,-1.18295
64,0.211184,-1.06014,1.69796,-1.78002,7.16947e-05,-1.214
65,0.211188,-1.06145,1.69176,-1.74149,7.81641e-05,-1.245
66,0.211191,-1.0625,1.68528,-1.70301,8.4909e-05,-1.27597
67,0.211196,-1.06328,1.67856,-1.66459,9.19559e-05,-1.30689
68,0.2112,-1.06379,1.67158,-1.62622,9.93328e-05,-1.33777
69,0.211206,-1.06404,1.66437,-1.58791,0.000107069,-1.36861
70,0.211211,-1.06402,1.65692,-1.54967,0.000115197,-1.39942
71,0.211217,-1.06375,1.64925,-1.51149,0.000123748,-1.4302
72,0.211223,-1.06321,1.64136,-1.47339,0.000132758,-1.46096
73,0.21123,-1.06241,1.63325,-1.43536,0.000142261,-1.49168
74,0.211238,-1.06135,1.62495,-1.39741,0.000152296,-1.52238
75,0.211246,-1.06004,1.61644,-1.35954,0.0001629,-1.55306
76,0.211254,-1.05848,1.60775,-1.32175,0.000174113,-1.58371
77,0.211263,-1.05667,1.59888,-1.28405,0.000185974,-1.61435
78,0.211273,-1.05462,1.58983,-1.24643,0.000198521,-1.64497
79,0.211283,-1.05232,1.58061,-1.2089,0.000211792,-1.67558
80,0.211295,-1.04979,1.57124,-1.17147,0.000225821,-1.70618
81,0.211306,-1.04702,1.56171,-1.13412,0.000240637,-1.73676
82,0.211319,-1.04402,1.55205,-1.09687,0.000256262,-1.76734
83,0.211332,-1.0408,1.54224,-1.05972,0.000272711,-1.79792
84,0.211346,-1.03736,1.53231,-1.02266,0.000289982,-1.82849
85,0.211361,-1.0337,1.52225,-0.985692,0.000308062,-1.85905
86,0.211377,-1.02982,1.51208,-0.948824,0.000326912,-1.88962
87,0.211393,-1.02575,1.5018,-0.912054,0.000346468,-1.9202
88,0.211026,-1.01768,1.48208,-0.83885,0.000776966,-1.98175
89,0.210286,-1.00972,1.4635,-0.766472,0.00181574,-2.04351
90,0.209633,-1.00142,1.44541,-0.696321,0.00311111,-2.10386
91,0.209092,-0.993003,1.42813,-0.629717,0.00457764,-2.16161
92,0.208674,-0.984595,1.41181,-0.566924,0.00613299,-2.21649
93,0.209639,-0.974719,1.39349,-0.517212,0.00430533,-2.25775
94,0.211964,-0.960539,1.36892,-0.469088,-0.000439491,-2.29548
95,0.213674,-0.945496,1.34414,-0.419449,-0.00602256,-2.33539
96,0.201787,-0.977169,1.39746,-0.416426,0.021325,-2.36007
97,0.190239,-1.01378,1.45782,-0.440599,0.0492304,-2.35965
98,0.179066,-1.05028,1.51692,-0.463863,0.0777271,-2.35899
99,0.168321,-1.08668,1.57471,-0.485731,0.106866,-2.35851
100,0.158066,-1.12309,1.63129,-0.506252,0.136706,-2.35817
101,0.148374,-1.15957,1.68674,-0.525459,0.167318,-2.35793
102,0.13933,-1.19623,1.7411,-0.543354,0.198785,-2.35775
103,0.130976,-1.23314,1.79447,-0.559971,0.231148,-2.3576
104,0.124537,-1.27122,1.84623,-0.574678,0.265651,-2.35658
105,0.1201,-1.29674,1.8811,-0.584068,0.289124,-2.35655
106,0.116006,-1.32367,1.91707,-0.593145,0.314346,-2.35652
107,0.112487,-1.35124,1.95301,-0.60154,0.340708,-2.3565
108,0.10973,-1.37859,1.98772,-0.608942,0.367415,-2.35647
109,0.107833,-1.40471,2.02,-0.615136,0.3935,-2.35645
110,0.106644,-1.43356,2.05466,-0.620969,0.423044,-2.35643
111,0.10646,-1.45991,2.08535,-0.625351,0.450743,-2.35641
112,0.107323,-1.48851,2.11765,-0.629077,0.48171,-2.35639
113,0.10963,-1.51955,2.15147,-0.631892,0.516496,-2.35637
114,0.112872,-1.54624,2.17952,-0.633283,0.547537,-2.35635
115,0.117728,-1.57347,2.20781,-0.634342,0.58191,-2.35619
