idx,path_found,traj_success,contact_free,door_opened,door_width,door_height,x,y,z,rot_z,state_angle,axis_pos
434,True,True,True,True,0.315,0.315,-0.27828221952217175,0.6049592822390667,0.2805,74.83155754948426,-10.055566156080955,-1.0
435,True,True,True,True,0.315,0.315,-0.101195995683242,0.6216583300320023,0.2805,108.58298622598838,-10.055566156080955,-1.0
436,True,True,True,True,0.315,0.315,-0.12378170397723587,0.6987778654313606,0.2805,107.10883008315045,-10.055566156080955,-1.0
437,True,True,True,True,0.315,0.315,-0.09049399514529732,0.6914181351897,0.2805,88.93958177324114,-10.055566156080955,-1.0
438,True,True,True,True,0.315,0.315,-0.10265300848615627,0.6328756296134193,0.2805,85.12984584604567,-10.055566156080955,-1.0
439,True,True,True,True,0.315,0.315,-0.26386649966775166,0.5743796039615762,0.2805,79.87123219502479,-10.055566156080955,-1.0
440,True,True,True,True,0.315,0.315,-0.1685694563192759,0.6464228544843488,0.2805,95.8686419460046,-10.055566156080955,-1.0
441,True,True,True,True,0.315,0.315,-0.1229686040279685,0.7012102018578967,0.2805,94.0395276571235,-10.055566156080955,-1.0
442,True,True,True,True,0.315,0.315,-0.29147659164923034,0.5555853931394243,0.2805,84.63047469502735,-10.055566156080955,-1.0
443,True,True,True,True,0.315,0.315,-0.05999776159630099,0.6063885096935652,0.2805,106.12740128146146,-10.055566156080955,-1.0
444,True,True,True,True,0.315,0.315,-0.10979350635727902,0.6392794307952199,0.2805,89.16617459936276,-10.055566156080955,-1.0
445,True,True,True,True,0.315,0.315,-0.13625577656202414,0.6740443219027561,0.2805,109.9153418174646,-10.055566156080955,-1.0
446,True,True,True,True,0.315,0.315,-0.03326556317997287,0.613486155479349,0.2805,104.72069031981499,-10.055566156080955,-1.0
447,True,True,True,True,0.315,0.315,-0.1881873005699057,0.6476442588617053,0.2805,70.19052066317921,-10.055566156080955,-1.0
448,True,True,True,True,0.315,0.315,-0.054588031402908355,0.6367623776742009,0.2805,103.22001117303466,-10.055566156080955,-1.0
449,True,True,True,True,0.315,0.315,-0.15656234038754827,0.6796035213722853,0.2805,105.57680701633419,-10.055566156080955,-1.0
450,True,True,True,True,0.315,0.315,-0.1517891689757752,0.6776186312857791,0.2805,104.52796582355987,-10.055566156080955,-1.0
451,True,True,True,True,0.315,0.315,-0.16863125080358124,0.6671185299707081,0.2805,99.86413892970799,-10.055566156080955,-1.0
452,True,True,True,True,0.315,0.315,-0.3353034442247655,0.6464997982087254,0.2805,89.05230829033727,-10.055566156080955,-1.0
453,True,True,True,True,0.315,0.315,-0.2533247237797898,0.5934152024824907,0.2805,77.77052532761205,-10.055566156080955,-1.0
454,True,True,True,True,0.315,0.315,-0.09795678296682192,0.6502800299101796,0.2805,101.87987570237775,-10.055566156080955,-1.0
455,True,True,True,True,0.315,0.315,-0.0726162552591752,0.6785171903836301,0.2805,91.5003533853207,-10.055566156080955,-1.0
456,True,True,True,True,0.315,0.315,-0.27027280397339537,0.5629110018297442,0.2805,82.72860053916658,-10.055566156080955,-1.0
457,True,True,True,True,0.315,0.315,-0.33721742475445465,0.5288851988404666,0.2805,78.55356489244869,-10.055566156080955,-1.0
458,True,True,True,True,0.315,0.315,-0.04088434507947303,0.7004648280664214,0.2805,78.68456269268715,-10.055566156080955,-1.0
459,True,True,True,True,0.315,0.315,-0.12492451458627793,0.6764639198325588,0.2805,105.35383847296092,-10.055566156080955,-1.0
460,True,True,True,True,0.315,0.315,-0.08835461668921812,0.6649226020179424,0.2805,101.05561403708234,-10.055566156080955,-1.0
461,True,True,True,True,0.315,0.315,-0.15838598533679318,0.6585750387609529,0.2805,81.08194305401028,-10.055566156080955,-1.0
462,True,True,True,True,0.315,0.315,-0.2619054649647741,0.5673953756432768,0.2805,83.67294285165373,-10.055566156080955,-1.0
463,True,True,True,False,0.315,0.315,-0.23855179451584543,0.6374354475758202,0.2805,96.89418835034873,-10.055566156080955,-1.0
464,True,True,True,True,0.315,0.315,-0.0011788126452017544,0.5962058993810337,0.2805,107.67810100713056,-10.055566156080955,-1.0
465,True,True,True,True,0.315,0.315,-0.026667908811337293,0.621610389949514,0.2805,106.43266453947743,-10.055566156080955,-1.0
466,True,True,True,True,0.315,0.315,-0.28160654521991957,0.5819797800023787,0.2805,70.62769753786652,-10.055566156080955,-1.0
467,True,True,True,True,0.315,0.315,-0.22618881517548,0.6014916276903921,0.2805,84.51079012990142,-10.055566156080955,-1.0
468,True,True,True,True,0.315,0.315,-0.2677433847509601,0.6382359695067699,0.2805,82.71049504714395,-10.055566156080955,-1.0
469,True,True,True,True,0.315,0.315,-0.2931154122312525,0.5626536797380606,0.2805,71.54626839030493,-10.055566156080955,-1.0
470,True,True,True,True,0.315,0.315,-0.09136754788574503,0.6604636829612185,0.2805,99.0850168521944,-10.055566156080955,-1.0
471,True,True,True,True,0.315,0.315,-0.23912332260754135,0.6073554045717281,0.2805,76.52032992041086,-10.055566156080955,-1.0
472,True,True,True,True,0.315,0.315,-0.24337449234845987,0.5986453924227663,0.2805,89.47170297464973,-10.055566156080955,-1.0
473,True,True,True,True,0.315,0.315,-0.19094455907071203,0.6309467319452298,0.2805,72.8446827352671,-10.055566156080955,-1.0
474,True,True,True,True,0.315,0.315,-0.10153718827219504,0.7064164386497387,0.2805,79.36323695491966,-10.055566156080955,-1.0
475,True,True,True,True,0.315,0.315,-0.05595568500035569,0.614319893351213,0.2805,108.84829823775624,-10.055566156080955,-1.0
476,True,True,True,True,0.315,0.315,-0.2352285726673855,0.7087122984881875,0.2805,98.15525363252695,-10.055566156080955,-1.0
477,True,True,True,True,0.315,0.315,-0.10671729294102306,0.67460080661936,0.2805,85.72915663887761,-10.055566156080955,-1.0
478,True,True,True,True,0.315,0.315,-0.07049815625245076,0.6429054218505506,0.2805,78.15937004964344,-10.055566156080955,-1.0
479,True,True,True,True,0.315,0.315,-0.3399191230534862,0.6014277898829552,0.2805,74.67913556499745,-10.055566156080955,-1.0
480,True,True,True,True,0.315,0.315,-0.03713535557601655,0.6506196021949586,0.2805,93.77934775390338,-10.055566156080955,-1.0
481,True,True,True,True,0.315,0.315,-0.34102864137643935,0.5719157787523863,0.2805,84.99139287208722,-10.055566156080955,-1.0
482,True,True,True,True,0.315,0.315,-0.10360672637071888,0.6232303507101176,0.2805,98.18448393972496,-10.055566156080955,-1.0
483,True,True,True,True,0.315,0.315,-0.22392689026601645,0.617047635135979,0.2805,79.79076218909302,-10.055566156080955,-1.0
484,True,True,True,True,0.315,0.315,-0.1799323297191456,0.6586121980128998,0.2805,81.30725934604939,-10.055566156080955,-1.0
485,True,True,True,True,0.315,0.315,-0.04446273432485098,0.6409850551078817,0.2805,92.39538893905939,-10.055566156080955,-1.0
486,True,True,True,True,0.315,0.315,-0.12066819225483455,0.6527770418955721,0.2805,89.4393762505938,-10.055566156080955,-1.0
487,True,True,True,True,0.315,0.315,-0.218757842644654,0.6157839314470591,0.2805,80.60474193998311,-10.055566156080955,-1.0
488,True,True,True,True,0.315,0.315,-0.3034209817427806,0.58629829774205,0.2805,76.63956626761538,-10.055566156080955,-1.0
489,True,True,True,True,0.315,0.315,-0.0186492315552248,0.6331311523553667,0.2805,90.46317734198942,-10.055566156080955,-1.0
490,True,True,True,True,0.315,0.315,-0.1166350241570149,0.6568075810408596,0.2805,92.98338606205533,-10.055566156080955,-1.0
491,True,True,True,True,0.315,0.315,-0.2978780058412793,0.6533117833679488,0.2805,70.05381454394359,-10.055566156080955,-1.0
492,True,True,True,True,0.315,0.315,-0.15394529760846548,0.6253089563307452,0.2805,75.69081773798763,-10.055566156080955,-1.0
493,True,True,True,True,0.315,0.315,-0.3387108509293314,0.6361609036478935,0.2805,91.86044213358362,-10.055566156080955,-1.0
494,True,True,True,True,0.315,0.315,-0.015745449115131815,0.6420551211129593,0.2805,93.33637524779107,-10.055566156080955,-1.0
495,True,True,True,True,0.315,0.315,-0.2696705961684272,0.554084214929982,0.2805,89.34066374468433,-10.055566156080955,-1.0
496,True,True,True,True,0.315,0.315,-0.25986311943571083,0.5977135280726721,0.2805,78.02446490554318,-10.055566156080955,-1.0
497,True,True,True,True,0.315,0.315,-0.2905820387605442,0.5540036468279422,0.2805,84.8642654195094,-10.055566156080955,-1.0
498,True,True,True,True,0.315,0.315,-0.2774857067037276,0.619104326862228,0.2805,77.8967714408096,-10.055566156080955,-1.0
499,True,True,True,True,0.315,0.315,-0.06988803469546717,0.652721483406754,0.2805,85.60957275695026,-10.055566156080955,-1.0
500,True,True,True,True,0.315,0.315,-0.2759170733932028,0.6348338476286938,0.2805,98.99282226981201,-10.055566156080955,-1.0
501,True,True,True,True,0.315,0.315,-0.24146035977200642,0.6838815166386905,0.2805,85.63949709257673,-10.055566156080955,-1.0
502,True,True,True,True,0.315,0.315,-0.20213085334387118,0.6136068708071347,0.2805,84.62028406197084,-10.055566156080955,-1.0
503,True,True,True,True,0.315,0.315,-0.09961547294986345,0.6607176104809587,0.2805,107.69086744932858,-10.055566156080955,-1.0
504,True,True,True,True,0.315,0.315,-0.3241020207255708,0.6540450180200372,0.2805,82.03751236951625,-10.055566156080955,-1.0
505,True,True,True,True,0.315,0.315,-0.07916102671333414,0.6365627744315364,0.2805,89.65140635094517,-10.055566156080955,-1.0
506,True,True,True,True,0.315,0.315,-0.3049254411484507,0.5460388704388012,0.2805,91.43470388546896,-10.055566156080955,-1.0
507,True,True,True,True,0.315,0.315,-0.20471423886741097,0.5991287731945423,0.2805,107.01443774431752,-10.055566156080955,-1.0
508,True,True,True,True,0.315,0.315,-0.2145421783424515,0.700582044418935,0.2805,80.5231718729709,-10.055566156080955,-1.0
509,True,True,True,True,0.315,0.315,-0.08075201351253453,0.6197463713566324,0.2805,70.18241248931922,-10.055566156080955,-1.0
510,True,True,True,True,0.315,0.315,-0.025959247277307584,0.6362430396945825,0.2805,95.3959525337522,-10.055566156080955,-1.0
511,True,True,True,True,0.315,0.315,-0.1044438158231688,0.6348774778117229,0.2805,77.75618394105503,-10.055566156080955,-1.0
512,True,True,True,True,0.315,0.315,-0.031143284336249022,0.6611679379280848,0.2805,83.1841377930819,-10.055566156080955,-1.0
513,True,True,True,True,0.315,0.315,-0.019402205633154646,0.6792191437717627,0.2805,90.48831545482454,-10.055566156080955,-1.0
514,True,True,True,True,0.315,0.315,-0.0884634816975931,0.6695649366865362,0.2805,107.86804425863045,-10.055566156080955,-1.0
515,True,True,True,True,0.315,0.315,-0.13538794253146932,0.647048458892119,0.2805,94.51132703903265,-10.055566156080955,-1.0
516,True,True,True,True,0.315,0.315,-0.2915593841784464,0.685201309761283,0.2805,82.86733428244375,-10.055566156080955,-1.0
517,True,True,True,True,0.315,0.315,-0.11750739419934983,0.6304961376034522,0.2805,108.58012688372403,-10.055566156080955,-1.0
518,True,True,True,True,0.315,0.315,-0.258017924187802,0.6070604385201338,0.2805,70.08730687014169,-10.055566156080955,-1.0
519,True,True,True,True,0.315,0.315,-0.18998254946468576,0.6714955289796221,0.2805,90.1557044762371,-10.055566156080955,-1.0
520,True,True,True,True,0.315,0.315,-0.07807155528680038,0.6718175107600829,0.2805,103.64267241669259,-10.055566156080955,-1.0
521,True,True,True,True,0.315,0.315,-0.06876409744947498,0.6425573907219196,0.2805,74.4612473418593,-10.055566156080955,-1.0
522,True,True,True,True,0.315,0.315,-0.3487128474997778,0.5722045756305092,0.2805,71.55900994854683,-10.055566156080955,-1.0
523,True,True,True,True,0.315,0.315,-0.06859276836775158,0.6205175607396034,0.2805,73.86392130632618,-10.055566156080955,-1.0
524,True,True,True,True,0.315,0.315,-0.015820065050710153,0.6206298864601162,0.2805,81.75375930989512,-10.055566156080955,-1.0
525,True,True,True,True,0.315,0.315,-0.30528815904989914,0.591675562912639,0.2805,83.74801460485705,-10.055566156080955,-1.0
526,True,True,True,True,0.315,0.315,-0.3455426061078029,0.5995952760645951,0.2805,88.39760521208713,-10.055566156080955,-1.0
527,True,True,True,True,0.315,0.315,-0.24325852255241537,0.5892746582199699,0.2805,104.04936483436683,-10.055566156080955,-1.0
528,True,True,True,True,0.315,0.315,-0.18155132523785333,0.6473516881587231,0.2805,87.4826173202949,-10.055566156080955,-1.0
529,True,True,True,True,0.315,0.315,-0.2973374359924945,0.6160373962505895,0.2805,75.42108824554802,-10.055566156080955,-1.0
530,True,True,True,True,0.315,0.315,-0.061540697266158795,0.6485309542937219,0.2805,107.00589450653885,-10.055566156080955,-1.0
531,True,True,True,True,0.315,0.315,-0.22653807356718486,0.7034502575708613,0.2805,108.4371901380722,-10.055566156080955,-1.0
532,True,True,True,True,0.315,0.315,-0.1911680429701306,0.7068221823843437,0.2805,86.39166604004538,-10.055566156080955,-1.0
533,True,True,True,True,0.315,0.315,-0.22905471773318326,0.6249192848441009,0.2805,93.77230234640682,-10.055566156080955,-1.0
534,True,True,True,True,0.315,0.315,-0.17173833656174162,0.6369110288255151,0.2805,105.37422564201765,-10.055566156080955,-1.0
535,True,True,True,True,0.315,0.315,-0.25441165805655697,0.6402117275454414,0.2805,72.00581751338714,-10.055566156080955,-1.0
536,True,True,True,True,0.315,0.315,-0.11979822427807299,0.6613486626208464,0.2805,71.36569608452892,-10.055566156080955,-1.0
537,True,True,True,True,0.315,0.315,-0.07180186314531811,0.6301916219732177,0.2805,81.97989995394124,-10.055566156080955,-1.0
538,True,True,True,True,0.315,0.315,-0.18760847923414856,0.6606343677763644,0.2805,77.05482385096889,-10.055566156080955,-1.0
539,True,True,True,True,0.315,0.315,-0.19849959279213286,0.6650405214410076,0.2805,70.6969401522789,-10.055566156080955,-1.0
540,True,True,True,True,0.315,0.315,-0.23762357272047985,0.6677008860317841,0.2805,91.87242962890029,-10.055566156080955,-1.0
541,True,True,True,True,0.315,0.315,-0.10669573963145751,0.6695904409827419,0.2805,86.12078712687958,-10.055566156080955,-1.0
542,True,True,True,True,0.315,0.315,-0.011819662094196881,0.6555234245527062,0.2805,94.01514927140059,-10.055566156080955,-1.0
543,True,True,True,True,0.315,0.315,-0.19732874561781866,0.677456312923567,0.2805,81.04679650169766,-10.055566156080955,-1.0
544,True,True,True,True,0.315,0.315,-0.2525246265655889,0.6340180084535479,0.2805,93.2356232630181,-10.055566156080955,-1.0
545,True,True,True,True,0.315,0.315,-0.27693647011697875,0.6591114234625192,0.2805,75.2266786744078,-10.055566156080955,-1.0
546,True,True,True,True,0.315,0.315,-0.23613510071381577,0.6118973239350545,0.2805,75.78780392417487,-10.055566156080955,-1.0
547,True,True,True,True,0.315,0.315,-0.21784495871089823,0.5985085380492934,0.2805,90.05280197710422,-10.055566156080955,-1.0
548,True,True,True,True,0.315,0.315,-0.20238178418518044,0.6844745080027044,0.2805,91.1383676741469,-10.055566156080955,-1.0
549,True,True,True,True,0.315,0.315,-0.10229431005964246,0.6296450185990989,0.2805,87.36894259788028,-10.055566156080955,-1.0
550,True,True,True,True,0.315,0.315,-0.29005672843768016,0.5596314783849755,0.2805,86.70174686728146,-10.055566156080955,-1.0
551,True,True,True,True,0.315,0.315,-0.3462676626923636,0.645010460002113,0.2805,71.051081004173,-10.055566156080955,-1.0
552,True,True,True,True,0.315,0.315,-0.27722391499520443,0.6816065877386219,0.2805,76.67665143685986,-10.055566156080955,-1.0
553,True,True,True,True,0.315,0.315,-0.12378749080193618,0.6708874042293613,0.2805,105.03350380388056,-10.055566156080955,-1.0
554,True,True,True,True,0.315,0.315,-0.21848523508054124,0.6197316473549332,0.2805,99.93890554504304,-10.055566156080955,-1.0
555,True,True,True,True,0.315,0.315,-0.2584421063115205,0.6451384787270558,0.2805,100.95255869871907,-10.055566156080955,-1.0
556,True,True,True,True,0.315,0.315,-0.19190016663528822,0.6273150025926101,0.2805,91.8766543635088,-10.055566156080955,-1.0
557,True,True,True,True,0.315,0.315,-0.23393055541628563,0.6700603874309302,0.2805,83.40257731811569,-10.055566156080955,-1.0
558,True,True,True,True,0.315,0.315,-0.21063827039163138,0.6573937867955559,0.2805,96.03915755243212,-10.055566156080955,-1.0
559,True,True,True,True,0.315,0.315,-0.33264408964208136,0.5729134228604469,0.2805,85.41731789689479,-10.055566156080955,-1.0
560,True,True,True,True,0.315,0.315,-0.10577521786276961,0.6420545072108388,0.2805,96.84371499031829,-10.055566156080955,-1.0
561,True,True,True,True,0.315,0.315,-0.14424929302780662,0.6032242061504479,0.2805,87.31003477772327,-10.055566156080955,-1.0
562,True,True,True,True,0.315,0.315,-0.30078755056404705,0.6145752969563085,0.2805,85.06532423904666,-10.055566156080955,-1.0
563,True,True,True,True,0.315,0.315,-0.24371296961586159,0.6282979929393568,0.2805,77.60058170784701,-10.055566156080955,-1.0
564,True,True,True,True,0.315,0.315,-0.012127010103614166,0.6332004501755941,0.2805,103.27090917547727,-10.055566156080955,-1.0
565,True,True,True,True,0.315,0.315,-0.19125841346919992,0.620228255929878,0.2805,72.42828728948864,-10.055566156080955,-1.0
566,True,True,True,True,0.315,0.315,-0.2648200724001515,0.6645043855441902,0.2805,103.33501108068396,-10.055566156080955,-1.0
567,True,True,True,True,0.315,0.315,-0.040824524568594756,0.6649714899767438,0.2805,99.54558117983979,-10.055566156080955,-1.0
568,True,True,True,True,0.315,0.315,-0.04291197842050859,0.6520370320191246,0.2805,74.40839324453037,-10.055566156080955,-1.0
569,True,True,True,True,0.315,0.315,-0.1595077495959165,0.6948309562655783,0.2805,73.83132934511818,-10.055566156080955,-1.0
570,True,True,True,True,0.315,0.315,-0.2721179168613859,0.6222186424390247,0.2805,95.2050299418502,-10.055566156080955,-1.0
571,True,True,True,True,0.315,0.315,-0.20760342389447997,0.5852395244265426,0.2805,88.46842820891688,-10.055566156080955,-1.0
572,True,True,True,True,0.315,0.315,-0.13081223768204447,0.6219439885857341,0.2805,101.42855970737216,-10.055566156080955,-1.0
573,True,True,True,True,0.315,0.315,-0.23113997643392023,0.6659773260275685,0.2805,104.11371184939509,-10.055566156080955,-1.0
574,True,True,True,True,0.315,0.315,-0.02099598224267496,0.6261948671323653,0.2805,104.85207098272494,-10.055566156080955,-1.0
575,True,True,True,True,0.315,0.315,-0.2228848205647031,0.6498365624026902,0.2805,83.58743855961792,-10.055566156080955,-1.0
576,True,True,True,True,0.315,0.315,-0.03742320781870967,0.6494611194231121,0.2805,81.13319143281012,-10.055566156080955,-1.0
577,True,True,True,True,0.315,0.315,-0.31720031505104007,0.5285965238647155,0.2805,74.01162796473525,-10.055566156080955,-1.0
578,True,True,True,True,0.315,0.315,-0.22900951910986034,0.6919309726257785,0.2805,85.71145486788181,-10.055566156080955,-1.0
579,True,True,True,True,0.315,0.315,-0.1531800500460889,0.6793861214895334,0.2805,93.9315396047613,-10.055566156080955,-1.0
580,True,True,True,True,0.315,0.315,-0.11472285648023331,0.7028983601387986,0.2805,103.75439105109135,-10.055566156080955,-1.0
581,True,True,True,True,0.315,0.315,-0.28210629614554383,0.5868813575193923,0.2805,84.37503014731956,-10.055566156080955,-1.0
582,True,True,True,True,0.315,0.315,-0.15034983522673992,0.6089048084280712,0.2805,75.8300231555895,-10.055566156080955,-1.0
583,True,True,True,True,0.315,0.315,-0.06938049601377722,0.6332471529575814,0.2805,104.00883691959797,-10.055566156080955,-1.0
584,True,True,True,True,0.315,0.315,-0.1465153111302144,0.6924137550769986,0.2805,72.38746049009839,-10.055566156080955,-1.0
585,True,True,True,True,0.315,0.315,-0.12821185844211935,0.6738277201215448,0.2805,100.20231338928248,-10.055566156080955,-1.0
586,True,True,True,True,0.315,0.315,-0.23512656761778764,0.7035401324048844,0.2805,88.55890389546897,-10.055566156080955,-1.0
587,True,True,True,True,0.315,0.315,-0.3058524696004008,0.6465480934248946,0.2805,87.84274784916974,-10.055566156080955,-1.0
588,True,True,True,True,0.315,0.315,-0.24646821908048677,0.6587888192824374,0.2805,90.60239079879294,-10.055566156080955,-1.0
589,True,True,True,True,0.315,0.315,-0.12338698553561178,0.6565813628844439,0.2805,103.2837608722293,-10.055566156080955,-1.0
590,True,True,True,True,0.315,0.315,-0.05804647760426607,0.6559146732392076,0.2805,86.79967399224081,-10.055566156080955,-1.0
591,True,True,True,True,0.315,0.315,-0.2950568742368421,0.5569170302841795,0.2805,94.06723448706295,-10.055566156080955,-1.0
592,True,True,True,True,0.315,0.315,-0.2838285613612414,0.6987549933686126,0.2805,81.78189307263553,-10.055566156080955,-1.0
593,True,True,True,True,0.315,0.315,-0.27413291457155636,0.6218553665136517,0.2805,73.9278634355895,-10.055566156080955,-1.0
594,True,True,True,True,0.315,0.315,-0.0620219246110017,0.6641375262478413,0.2805,97.4384507423359,-10.055566156080955,-1.0
595,True,True,True,True,0.315,0.315,-0.3422732386943481,0.6138421470040243,0.2805,80.93855982090875,-10.055566156080955,-1.0
596,True,True,True,True,0.315,0.315,-0.048233899261316326,0.630640354114315,0.2805,96.28109450379426,-10.055566156080955,-1.0
597,True,True,True,True,0.315,0.315,-0.21621969927337695,0.698649844030691,0.2805,72.73541800058092,-10.055566156080955,-1.0
598,True,True,True,True,0.315,0.315,-0.33365288583719566,0.6503435701499781,0.2805,78.74447549184565,-10.055566156080955,-1.0
599,True,True,True,True,0.315,0.315,-0.3095169203838951,0.6258295202899569,0.2805,75.61520944216267,-10.055566156080955,-1.0
600,True,True,True,True,0.315,0.315,-0.28279509915237505,0.6439099829670116,0.2805,90.70592953970213,-10.055566156080955,-1.0
601,True,True,True,True,0.315,0.315,-0.08643354438834205,0.6381031407066454,0.2805,78.60658962718895,-10.055566156080955,-1.0
602,True,True,True,True,0.315,0.315,-0.2417849675047067,0.6963108412151571,0.2805,87.63948999318706,-10.055566156080955,-1.0
603,True,True,True,True,0.315,0.315,-0.07252410880597465,0.6315125312462803,0.2805,94.9066062148982,-10.055566156080955,-1.0
604,True,True,True,True,0.315,0.315,-0.08671657921265125,0.7007935928889504,0.2805,99.08642309905757,-10.055566156080955,-1.0
605,True,True,True,True,0.315,0.315,-0.03231489833633655,0.6554431539710359,0.2805,105.77770597729102,-10.055566156080955,-1.0
606,True,True,True,True,0.315,0.315,-0.11194654637331775,0.692771252224164,0.2805,84.12389433801408,-10.055566156080955,-1.0
607,True,True,True,True,0.315,0.315,-0.2820618797972082,0.7048510289675844,0.2805,77.8364747110886,-10.055566156080955,-1.0
608,True,True,True,True,0.315,0.315,-0.016501520565581962,0.6848796878650836,0.2805,93.90271188344981,-10.055566156080955,-1.0
609,True,True,True,True,0.315,0.315,-0.12820798935561,0.6368417673531953,0.2805,107.91937407950725,-10.055566156080955,-1.0
610,True,True,True,True,0.315,0.315,-0.30387564181293997,0.6371218002752899,0.2805,71.1631343911691,-10.055566156080955,-1.0
611,True,True,True,True,0.315,0.315,-0.09511309862007433,0.6348592974798817,0.2805,109.3069173884415,-10.055566156080955,-1.0
612,True,True,True,True,0.315,0.315,-0.17983524985398175,0.6261924643447089,0.2805,94.96445402045464,-10.055566156080955,-1.0
613,True,True,True,True,0.315,0.315,-0.14122250434633316,0.6406302347647025,0.2805,98.50355403369426,-10.055566156080955,-1.0
614,True,True,True,True,0.315,0.315,-0.17080100724716427,0.6162031035287466,0.2805,90.19339267521173,-10.055566156080955,-1.0
615,True,True,True,True,0.315,0.315,-0.09874390402198185,0.6094016102098077,0.2805,86.46372449358,-10.055566156080955,-1.0
616,True,True,True,True,0.315,0.315,-0.20128774207955397,0.6007245426339152,0.2805,95.07447154193378,-10.055566156080955,-1.0
617,True,True,True,True,0.315,0.315,-0.1374483033096708,0.6462447878464557,0.2805,85.24361267724996,-10.055566156080955,-1.0
618,True,True,True,True,0.315,0.315,-0.1816868056560665,0.6931320855733824,0.2805,109.84913331889638,-10.055566156080955,-1.0
619,True,True,True,True,0.315,0.315,-0.3395010864988996,0.6415678010265097,0.2805,70.99181177699182,-10.055566156080955,-1.0
620,True,True,True,True,0.315,0.315,-0.2843279693482872,0.6824358268853854,0.2805,77.59842935291694,-10.055566156080955,-1.0
621,True,True,True,True,0.315,0.315,-0.3294949439574513,0.6573352066705088,0.2805,72.12439604424814,-10.055566156080955,-1.0
622,True,True,True,True,0.315,0.315,-0.07493196179772893,0.6379640447871426,0.2805,95.98610419173768,-10.055566156080955,-1.0
623,True,True,True,True,0.315,0.315,-0.17206599256440003,0.6777312194728142,0.2805,96.89650608059104,-10.055566156080955,-1.0
624,True,True,True,True,0.315,0.315,-0.20707634235642472,0.6707756737349568,0.2805,86.37258836150424,-10.055566156080955,-1.0
625,True,True,True,True,0.315,0.315,-0.08996010487169748,0.6270531392404751,0.2805,87.8246623941813,-10.055566156080955,-1.0
626,True,True,True,True,0.315,0.315,-0.3281019512066491,0.5740704310000587,0.2805,83.51717937313623,-10.055566156080955,-1.0
627,True,True,True,True,0.315,0.315,-0.23945495075392642,0.6152235707876346,0.2805,90.6227325641457,-10.055566156080955,-1.0
628,True,True,True,True,0.315,0.315,-0.0064872503668065296,0.6584119168300764,0.2805,97.90573051882141,-10.055566156080955,-1.0
629,True,True,True,True,0.315,0.315,-0.17438206430031836,0.6414282166161522,0.2805,96.84189358029661,-10.055566156080955,-1.0
630,True,True,True,True,0.315,0.315,-0.07913350663902008,0.6318348167174634,0.2805,103.54246856890282,-10.055566156080955,-1.0
631,True,True,True,True,0.315,0.315,-0.19061517289551516,0.6752166296576787,0.2805,82.104730413465,-10.055566156080955,-1.0
632,True,True,True,True,0.315,0.315,-0.13599871447240042,0.601587564321131,0.2805,92.48678337264815,-10.055566156080955,-1.0
633,True,True,True,True,0.315,0.315,-0.029721345003676236,0.6173770523785351,0.2805,86.34229309534132,-10.055566156080955,-1.0
634,True,True,True,True,0.315,0.315,-0.1436695393255849,0.6716598600095672,0.2805,107.63782654326828,-10.055566156080955,-1.0
635,True,True,True,True,0.315,0.315,-0.34899051950591775,0.6227059898383268,0.2805,74.35440965448593,-10.055566156080955,-1.0
636,True,True,True,True,0.315,0.315,-0.3499537170823712,0.5808386430217567,0.2805,72.07335434627926,-10.055566156080955,-1.0
637,True,True,True,True,0.315,0.315,-0.31176654466946696,0.7021468580721494,0.2805,76.1539051725958,-10.055566156080955,-1.0
638,True,True,True,True,0.315,0.315,-0.17046872395421372,0.6699813059994156,0.2805,87.78071593352036,-10.055566156080955,-1.0
639,True,True,True,True,0.315,0.315,-0.10698734911776081,0.6138402543713678,0.2805,95.07509528064949,-10.055566156080955,-1.0
640,True,True,True,True,0.315,0.315,-0.08478494234064138,0.6686399800019471,0.2805,95.89390675640728,-10.055566156080955,-1.0
641,True,True,True,True,0.315,0.315,-0.281796273997784,0.592724844319613,0.2805,96.04326419872797,-10.055566156080955,-1.0
642,True,True,True,True,0.315,0.315,-0.20975300624332913,0.6988001175829801,0.2805,78.31566422656017,-10.055566156080955,-1.0
643,True,True,True,True,0.315,0.315,-0.2005508837469798,0.6225410233873178,0.2805,71.42721216621534,-10.055566156080955,-1.0
644,True,True,True,True,0.315,0.315,-0.20750369441301283,0.694919176240441,0.2805,102.70545391079212,-10.055566156080955,-1.0
645,True,True,True,True,0.315,0.315,-0.14533691404835336,0.6348603654288486,0.2805,86.84194318644481,-10.055566156080955,-1.0
646,True,True,True,True,0.315,0.315,-0.25990436364811187,0.6209707449545306,0.2805,94.61854593601772,-10.055566156080955,-1.0
647,True,True,True,True,0.315,0.315,-0.09671879373649328,0.6551099796827609,0.2805,79.8801459347747,-10.055566156080955,-1.0
648,True,True,True,True,0.315,0.315,-0.11680115297303748,0.698878855923215,0.2805,84.53079364633967,-10.055566156080955,-1.0
649,True,True,True,True,0.315,0.315,-0.03358135045115329,0.6753571242326813,0.2805,83.58862027342964,-10.055566156080955,-1.0
650,True,True,True,True,0.315,0.315,-0.1934728509705415,0.6092274650549695,0.2805,106.08897807087922,-10.055566156080955,-1.0
651,True,True,True,True,0.315,0.315,-0.21523630121479065,0.6625073951436633,0.2805,107.48493314450911,-10.055566156080955,-1.0
