0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149829	0.273845	2.523638	0.0	0.700842	1.091754	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.163183	-0.039314	2.440613	0.0	0.700842	1.740260	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162652	-0.026865	2.443914	0.0	0.700842	1.714478	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.150381	0.260896	2.520205	0.0	0.700842	1.118567	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149260	0.287199	2.527179	0.0	0.700842	1.119409	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162613	-0.025960	2.444154	0.0	0.700842	1.767915	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162082	-0.013510	2.447454	0.0	0.700842	1.742133	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149812	0.274251	2.523746	0.0	0.700842	1.146223	-0.044914	-0.350421	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149829	0.273845	2.523638	0.0	0.774518	1.091754	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.163183	-0.039314	2.440613	0.0	0.774518	1.740260	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162652	-0.026865	2.443914	0.0	0.774518	1.714478	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.150381	0.260896	2.520205	0.0	0.774518	1.118567	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149260	0.287199	2.527179	0.0	0.774518	1.119409	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162613	-0.025960	2.444154	0.0	0.774518	1.767915	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.162082	-0.013510	2.447454	0.0	0.774518	1.742133	-0.044914	-0.387259	-1.391361
0	0.493411	-0.868821	-0.041182	-0.242498	-0.091939	-0.965786	0.835309	0.486516	-0.256051	-0.149812	0.274251	2.523746	0.0	0.774518	1.146223	-0.044914	-0.387259	-1.391361
1	0.393886	0.027540	0.918747	0.217996	0.968233	-0.122483	-0.892934	0.248527	0.375370	0.193864	0.222840	2.644675	0.0	1.105666	0.831462	0.000000	0.000000	-1.391361
1	0.128452	0.991552	-0.018014	0.248334	-0.049746	-0.967396	-0.960120	0.119791	-0.252626	0.171610	0.238481	2.573299	0.0	0.755089	1.140643	0.000000	0.000000	-1.391361
1	0.128452	0.991552	-0.018014	0.248334	-0.049746	-0.967396	-0.960120	0.119791	-0.252626	0.166155	-0.054481	2.496795	0.0	0.755089	1.746314	0.000000	0.000000	-1.391361
1	-0.143588	-0.013401	-0.989547	0.261552	-0.964869	-0.024885	-0.954449	-0.262391	0.142049	0.185585	0.273942	2.468845	0.0	1.142678	0.711331	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.178536	0.308310	2.385736	0.0	1.123451	0.733142	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.159194	-0.188724	2.253010	0.0	0.093824	0.733142	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.178030	0.295314	2.382265	0.0	1.096528	0.733142	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.166975	0.011226	2.306403	0.0	1.738873	0.733142	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.147634	-0.485808	2.173677	0.0	0.709246	0.733142	0.000000	0.000000	-1.391361
1	-0.419492	-0.037570	-0.906981	0.249400	-0.965464	-0.075359	-0.872827	-0.257814	0.414374	0.166469	-0.001770	2.302933	0.0	1.711951	0.733142	0.000000	0.000000	-1.391361
